UV1 (215 nm)_time,UV1 (215 nm)_mAU,UV2 (255 nm)_time,UV2 (255 nm)_mAU,UV3 (280 nm)_time,UV3 (280 nm)_mAU,UV4 (495 nm)_time,UV4 (495 nm)_mAU,Conductivity_time,Conductivity_mS/cm,%B_time,%B_%,pH theoretical_time,pH theoretical,pH_time,pH,System Pressure_time,System Pressure_MPa,PreCol Pressure_time,PreCol Pressure_MPa,delta Col Pressure_time,delta Col Pressure_MPa,Temperature_time,Temperature_C,Flow Rate_time,Flow Rate_ml/min
18.0093303044637,55.3359985351563,18.0093303044637,0.353000010363758,18.0093303044637,0.821000023279339,18.0093303044637,-2.90199997834861,18.0093303044637,47.1353454589844,,,,,18.0093303044637,7.79541110992432,,,,,,,18.0093303044637,27.1855621337891,,
18.0123963038127,55.2689991891384,18.0123963038127,0.349000009009615,18.0123963038127,0.814000028185546,18.0123963038127,-2.89799994789064,18.0123963038127,47.1353454589844,,,,,18.0123963038127,7.79541110992432,,,,,,,18.0123963038127,27.1855621337891,,
18.0156474431356,55.2689991891384,18.0156474431356,0.349000009009615,18.0156474431356,0.814000028185546,18.0156474431356,-2.89799994789064,18.0156474431356,47.1644859313965,,,,,18.0156474431356,7.79541110992432,,,,,,,18.0156474431356,27.1855621337891,,
18.0189799626668,55.2150011062622,18.0189799626668,0.349999987520278,18.0189799626668,0.819000008050352,18.0189799626668,-2.89299990981817,18.0189799626668,47.1644859313965,,,,,18.0189799626668,7.79541110992432,,,,,,,18.0189799626668,27.1855621337891,,
18.0251974105835,55.1429986953735,18.0251974105835,0.358999997843057,18.0251974105835,0.827000010758638,18.0251974105835,-2.88999988697469,18.0251974105835,47.1936187744141,,,,,18.0251974105835,7.79541110992432,,,,,,,18.0251974105835,27.1855621337891,,
18.0277303695679,55.0800003111362,18.0277303695679,0.357000011717901,18.0277303695679,0.816999992821366,18.0277303695679,-2.87700002081692,18.0277303695679,47.2227439880371,,,,,18.0277303695679,7.79541110992432,,,,,,,18.0277303695679,27.1855621337891,,
18.0311157862345,55.0800003111362,18.0311157862345,0.357000011717901,18.0311157862345,0.816999992821366,18.0311157862345,-2.87700002081692,18.0311157862345,47.2203369140625,,,,,18.0311157862345,7.79541110992432,,,,,,,18.0311157862345,27.1855621337891,,
18.0347148259481,55.0090000033379,18.0347148259481,0.356000004103407,18.0347148259481,0.807999982498586,18.0347148259481,-2.86899995990098,18.0347148259481,47.2494659423828,,,,,18.0347148259481,7.79541110992432,,,,,,,18.0347148259481,27.1855621337891,,
18.0380493799845,55.0090000033379,18.0380493799845,0.356000004103407,18.0380493799845,0.807999982498586,18.0380493799845,-2.86899995990098,18.0380493799845,47.2494659423828,,,,,18.0380493799845,7.79541110992432,,,,,,,18.0380493799845,27.1855621337891,,
18.0466655095418,54.8450015485287,18.0466655095418,0.346999993780628,18.0466655095418,0.796000007539988,18.0466655095418,-2.86299991421402,18.0466655095418,47.2785949707031,,,,,18.0466655095418,7.79541110992432,,,,,,,18.0466655095418,27.1855621337891,,
